id,votos
30000000352,7837.920073044467
30000000411,2650.483254133573
30000000420,1163.9547835711105
30000000428,2288.8169496992728
30000000587,3769.000676032519
30000000588,1160.3619547230983
30000000589,4728.547438951965
30000000590,894.7225953765936
30000000591,1840.1608031776827
30000000592,4564.199358874611
30000000593,5568.911238943684
30000000594,466.72555579213235
30000000603,1201.2225852380368
30000000605,3734.0295422928853
30000000607,8998.423939506487
30000000608,10599.897977532839
30000000663,851.8558222500147
30000000667,1386.8346116355633
30000000676,317.69352198756656
30000000679,383.3886236229306
40000000258,4164.651016020807
40000000259,1520.2495887043856
40000000260,36220.31273809406
40000000261,241608.59709627475
40000000263,71882.38218660888
40000000264,71001.97455448199
40000000266,1157.7638744157612
40000000267,28865.427644964555
40000000269,1551.065034035822
40000000270,6559.272949919506
40000000271,1810.1105955383143
40000000279,589.5659784621539
40000000302,912.0193745737831
40000000304,133149.54726163024
40000000305,81635.8656159311
40000000306,19362.078000074744
40000000307,930.0096026483395
40000000309,76454.3122587308
40000000310,62512.71288702377
40000000312,81705.36609931996
40000000313,87069.51459210584
40000000314,143422.99029382723
40000000315,108621.11337571863
40000000317,157027.65625646355
40000000319,113792.63191509471
40000000392,1094.8621716112903
40000000452,2584.1852612264834
40000000540,1066.930780809047
40000000541,2172.187830867772
40000000550,3520.427629273794
40000000552,1190.7855768144018
40000000559,2428.1364844983113
40000000604,4029.4049287553858
40000000613,1320.8132794356786
40000000619,1214.1225108964895
40000000653,1518.6746579745684
40000000661,2293.7158560144103
40000000722,1040.015521206368
40000000782,2864.5278819829005
40000000807,1384.7243404709527
40000000813,1654.5912408499084
40000000825,1191.8367104533772
50000000010,5329.1582620989975
50000000011,3033267.121375485
50000000013,77063.38763074114
50000000014,61808.280885091895
50000000015,69934.96778576158
50000000016,15544.093464220949
50000000017,23743.15104496684
50000000018,51542.748767668716
50000000019,57884.22030077176
50000000020,57044.63881344543
50000000021,8532.333246027345
50000000022,42970.198321850636
50000000061,84224.10942187408
50000000062,5682.3559285433275
50000000064,4080.1336428012664
50000000068,69416.76654081506
50000000069,151770.2200486535
50000000071,9297.804288032557
50000000072,1212.817931262704
50000000074,2236.3017949739497
50000000075,10929.033251626788
50000000076,3689.2359112006834
50000000124,5805.528505335649
50000000125,4205.964695948171
50000000127,3902.6704195805323
50000000128,1047.8598194704784
50000000129,18973.998193198408
50000000131,2197.8908678003836
50000000136,8645.42290299504
50000000138,3636.384917938474
50000000139,1576.6477872931373
50000000140,11554.17350555947
50000000143,1067.6132919692764
50000000144,7207.490312219828
50000000638,1349.767547174068
50000000640,987.8934236151355
50000000644,939.3311581659282
50000000748,34585.55739184834
50000000752,68903.03930313393
50000000753,7006.547951715674
50000000754,82615.69145515974
50000000755,52126.09771326749
50000000756,2493.338995846878
50000000758,60336.89378281521
50000000762,73032.68270981117
50000000763,8962.613905979144
50000000764,1958.6324949471698
50000000765,1788.1877931322638
50000000766,21819.74505350864
50000000767,1737.9190793950966
50000000768,1734.6523441067638
50000000769,33445.82455305694
50000000771,49399.605430445925
50000000772,587.1352408969349
50000000773,32865.52842617828
50000000774,68412.03007990879
50000000775,4926.6548759262405
50000000776,1598.594989510769
50000000779,6189.478370035067
50000000782,306462.67078423203
50000000783,1116.7153541819778
50000000785,41212.76603147757
50000000786,1270.4515296729558
50000000787,57231.685305778075
50000000788,5520.650744492392
50000000790,1316.026163549176
50000000791,3376.3244896323977
50000000792,12565.087506315096
50000000794,783.8613997447993
50000000795,13024.049829916994
50000000798,2934.735237971343
50000000799,1323.7479202593872
50000000801,13761.826174603037
50000000802,861.0626307774442
50000000803,46126.39193459124
50000000804,29551.078693647178
50000000805,1711.7068854037566
50000000806,2602.842327310233
50000000922,13990.844288673672
50000000923,1197.57222407281
50000000925,2068.314128605167
50000000927,8605.888256835195
50000000928,3071.1823315134257
50000000930,5557.952812466268
50000000931,373.34696997172296
50000000934,569.8457354465172
50000000935,2768.554403023755
50000000936,957.8548715287196
50000000937,1208.603565506758
50000000938,923.2542591933161
50000000940,1999.249695504734
50000000941,1046.8293669287839
50000000942,1242.257918246677
50000000943,480.14342373023044
50000000944,557.8008393823067
50000000945,788.821491731666
50000000946,22430.753581000314
50000000947,1804.6202925391178
50000000948,25528.78539041223
50000000949,5445.967971754172
50000000953,1247.7948545159784
50000000956,28294.448979904577
50000000958,514.8509402087504
50000000962,2039.3784589754387
50000000963,5288.066850447794
50000000965,1736.1277845299612
50000000966,1617.4573685501643
50000000970,910.7961932197227
50000000971,6419.898438097926
50000000974,1867.373215242945
50000000975,966.8880681096726
50000000976,2186.7167206137383
50000000977,317.12344828292885
50000001008,1478.3630871198209
50000001116,40253.89002536145
50000001117,24143.722014535713
50000001118,198156.1345575836
50000001119,57842.21018183621
50000001120,3364.9183894475022
50000001122,29819.526111212806
50000001123,2065.561490457962
50000001125,8102.019881837343
50000001126,49610.86957523934
50000001127,185379.64864651486
50000001128,80157.71166423037
50000001131,13006.434908293322
50000001132,3498.4317659967323
50000001134,3327.2536858967947
50000001135,27236.37925582007
50000001136,85332.86228432143
50000001137,4856.972882701872
50000001138,32647.397710282832
50000001139,75319.16319353931
50000001140,116671.54291960796
50000001141,2484.2684439433883
50000001142,9309.798242778945
50000001143,2974.581988839759
50000001144,423981.3625483633
50000001145,45632.44598027563
50000001146,21171.6344650521
50000001147,1962.8953951821486
50000001148,94058.88674795105
50000001149,11998.313573544667
50000001150,55268.96692442108
50000001151,6534.40901989066
50000001152,114876.70031254008
50000001153,195679.90109163456
50000001154,652593.6630207095
50000001155,5440.819728475615
50000001156,3084.3563230001223
50000001158,55907.572184263394
50000001159,5252.713138939037
50000001160,49889.09434027618
50000001161,644770.4462670545
50000001162,48534.54074717405
50000001164,23033.49657700574
50000001165,1561.7094657463422
50000001166,205215.43459333584
50000001167,2540.094384284296
50000001168,3282.3218420623257
50000001169,96358.54026928211
50000001170,2772.4218903588308
50000001274,177747.2838936195
50000001275,73801.21283877263
50000001276,96775.03304343869
50000001278,23742.996974927675
50000001284,10567.503436714453
50000001294,687.3766276948421
50000001307,1090.7251909036129
50000001368,247.7719216802002
50000001371,1514.4194982799502
50000001421,45334.746192198145
60000000006,12433.876846761354
60000000008,1118.3322359198005
60000000010,53749.35467675596
60000000014,1015.6702493988216
60000000016,55098.63380682607
60000000017,1286.1050734940193
60000000018,52428.50045044012
60000000019,56216.00661227751
60000000160,5074.428593011084
60000000161,208277.69423012596
60000000163,83024.32689824523
60000000164,9466.056798835323
60000000165,90461.4529694808
60000000166,125322.33879489782
60000000167,97881.31626194614
60000000170,546331.5205824969
60000000171,58921.13188229634
60000000172,664.796571301446
60000000173,24108.97914479849
60000000174,49178.5122519357
60000000175,2101.8375558706216
60000000176,74347.69441134526
60000000177,92367.11542144816
60000000178,89324.77178944598
60000000179,221399.92892237066
60000000181,147396.66798569687
60000000182,40406.842229327565
60000000183,4087.2253164642093
60000000184,98766.01531201374
60000000185,62753.293698051624
60000000187,558844.4906598108
60000000194,91350.41759164825
60000000196,63065.67436699125
60000000197,133479.9088522007
60000000198,28459.170394147535
60000000271,2604.109691983589
60000000274,2710.772530614915
60000000275,47130.67509318071
60000000277,1213.5331138297156
60000000279,45872.7632619983
60000000280,131197.27196087662
60000000281,62540.56696053412
60000000283,4445.976177721947
60000000286,1436.7097350530426
60000000287,35488.57906674857
60000000289,2074.474053599087
60000000319,739.8504195370081
60000000322,426.13926199750426
60000000328,528.3696112768489
60000000329,203.81144077348904
60000000330,2983.1660218021216
60000000331,1952.4863270608173
60000000332,1616.547856988056
60000000370,8942.836900337381
60000000372,40396.29217792871
60000000373,2282.9338437640126
60000000379,1817.5567638715872
60000000380,80074.43547751146
60000000382,1482.5508440475685
60000000385,88301.71749819879
60000000386,29673.839425275364
60000000393,691.242446159775
60000000395,3838.684703804125
60000000396,49626.79686412217
60000000397,614.3293092111908
60000000610,2389.0164015096498
60000000611,879.0976591058859
60000000649,1394.0189970283818
60000000685,1241.5359794236879
60000000694,778.1063592804143
60000000700,527.7850591105209
60000000702,1606.2236310925496
60000000707,843.6535221059062
60000000718,86901.60303665773
60000000720,8981.554985477453
60000000736,2524.2212056606336
60000000821,2758.0817234081997
60000000846,95.82843515495188
60000000847,511.95525271993677
60000000915,359.98179062188905
60000000984,1091.6527193390896
60000001011,1067.2594019783226
70000000006,560.0224239340265
70000000007,1769.0134917312173
70000000008,1103.4759079696375
70000000061,1170.322719411089
70000000065,1201.4494953127746
70000000066,515.9244216899045
70000000069,2862.6332703624084
70000000155,1353.2479528056836
70000000159,2122.7199375653972
70000000275,1469.3460901719234
70000000276,1465.2969928583418
70000000545,21716.901079134223
70000000548,18785.637762204642
70000000549,2999.0028449051338
70000000550,2986.8555141837473
70000000551,1896.4635310277815
70000000552,16523.88910125992
70000000553,8252.44414288894
70000000554,1616.2526690968375
70000000555,78074.94098855084
70000000559,6382.273588021527
70000000560,15268.82650452551
70000000561,9819.850857658213
70000000562,8969.72914316822
70000000563,3650.6046865731473
70000000564,6421.199551385394
70000000565,28136.439595452648
70000000566,4245.547885137252
70000000632,1252.1129082967987
70000000633,2454.3269999113763
70000000635,1215.060542703162
70000000639,7356.447990073023
70000000641,1322.116542834459
70000000642,1315.0665967431053
70000000718,36886.33710245312
70000000719,1414.9693396051023
70000000720,260.36731768896504
70000000721,860.9662217806891
70000000722,3068.563946845209
70000000723,3281.7402453699306
70000000724,861.4032524308668
70000000726,85354.30740088222
70000000727,75484.84578762134
70000000729,27260.799415895257
70000000730,2821.482111114528
70000000732,1415.4695532460828
70000000734,562.0955063682866
70000000736,2572.1680485558354
70000000737,7630.462369678315
70000000739,50323.36907287208
70000000741,10849.881593608214
70000000742,1763.9310041125452
70000000862,11654.645865761535
70000000864,1439.0945617127877
70000000866,3797.690283281225
70000000867,2027.9067152278517
70000000987,25737.296417542446
70000000990,64730.22994499776
70000000991,6712.664271073359
70000000992,139175.97409179492
70000000993,6073.700854145299
70000000994,7428.594439046205
70000000995,2589.916453594535
70000000996,279626.13520334836
70000000998,331991.7316653207
70000000999,40924.09521827055
70000001116,992.5650172135468
70000001136,766.0213422894078
80000000135,24110.38353723594
80000000136,1870.3399001959374
80000000137,9247.33144896073
80000000138,63029.01368521563
80000000139,5945.394395439986
80000000140,6523.816354916391
80000000141,2984.789079817277
80000000142,6600.574088584436
80000000144,9522.09600067101
80000000145,3347.7625877961746
80000000147,81883.95690873252
80000000149,6325.612351692237
80000000150,33754.005679418064
80000000151,61627.43722384963
80000000152,39007.959240054304
80000000153,72224.55086842223
80000000154,4403.730815921003
80000000155,60265.43673156842
80000000156,4124.636725514096
80000000157,1484.5267598019489
80000000158,265370.18456249725
80000000162,1476.2126137477667
80000000163,965.7361917965931
80000000190,2306.8030911889055
80000000191,230004.10905706737
80000000192,85800.54064210824
80000000195,11793.812742625303
80000000196,7064.82554344751
80000000197,14435.626590805941
80000000198,79670.94842478624
80000000199,107137.1951484217
80000000200,1406.1237307209815
80000000201,5711.782059307343
80000000202,43079.68656244315
80000000203,13373.309027043966
80000000204,4063.2988117559207
80000000205,1028.5325088978611
80000000206,1678.411886323662
80000000207,119986.13086370152
80000000208,15263.589376462685
80000000209,105231.09145243414
80000000210,176770.75253785923
80000000211,4236.266346754687
80000000341,9116.500194460372
80000000380,1994.0332530410005
80000000390,1981.891710953208
80000000437,18720.891995410566
80000000438,4273.502693774257
80000000439,86407.19361311689
80000000442,3075.219630141987
80000000443,9144.709078363354
80000000569,2306.6145785098947
80000000571,7508.73847772756
80000000572,10529.734335961424
80000000573,1939.3335830809558
80000000574,51575.2144395393
80000000575,7584.622140461609
80000000595,1823.5310176069147
80000000640,18793.991584000418
80000000641,5460.722457360791
80000000643,2776.5474996696594
80000000655,9336.495781973223
80000000656,4690.511389857166
80000000659,6697.605672903841
80000000660,10607.790565314543
80000000662,7672.230788472916
80000000722,1465.6574551470812
80000000724,2405.2543723635627
80000000745,3424.3468523229153
90000000077,4921.515035319433
90000000078,8687.909834341837
90000000079,689.9718264884076
90000000080,139227.67192414246
90000000081,3493.073921529257
90000000082,156994.6544941177
90000000086,13915.175760715445
90000000090,116302.99761234305
90000000091,168172.3261687222
90000000092,47667.25855918523
90000000094,369152.9470754199
90000000097,145107.19275862677
90000000098,55397.13481007902
90000000099,2262.354442419488
90000000100,21354.493617421966
90000000103,2050.9912194009657
90000000104,724.6524576916521
90000000105,605948.0827773203
90000000106,43794.404154617536
90000000107,3758.4315951202825
90000000108,61636.65477794221
90000000109,40917.08098245426
90000000110,97799.68919977541
90000000111,4174.958105291569
90000000112,19079.996827640247
90000000205,1269.2919978851137
90000000207,10860.855257474655
90000000208,1998.288626670836
90000000211,2245.335037699636
90000000216,24848.70154076082
90000000217,1611.02601664058
90000000219,4597.783124823274
90000000372,1165.664575129985
90000000373,1285.5684314313498
90000000374,1475.1342240830713
90000000376,47885.14584966522
90000000377,379899.4517358238
90000000379,664.6880271294608
90000000380,832.2462346012029
90000000381,3223.8164040357883
90000000383,124614.7864569804
90000000384,2052.226552725605
90000000385,10312.524637856672
90000000386,649.1303543021796
90000000388,5149.816991101131
90000000390,10576.123042844167
90000000391,175583.68891409508
90000000393,446853.4103562207
90000000396,48899.658814902934
90000000398,1846.5960193032415
90000000399,1249.8445300116095
90000000417,969.0312670222764
90000000418,934.5597375639621
90000000419,703.2154909279843
90000000604,1693.6023956618073
90000000605,833.8520657667804
90000000606,31372.857493086365
90000000607,7178.489514724902
90000000608,453450.461622088
90000000609,5445.811827208477
90000000610,1192.639522483124
90000000611,1728.108097315152
90000000613,13211.530758686
90000000614,1826.0883945387734
90000000615,185572.19441267065
90000000617,45438.2442877202
90000000618,4286.118785138666
90000000619,1203.3417448255602
90000000620,1538.6813056993396
90000000621,117817.86344606777
90000000623,418806.2366398315
90000000624,4904.402219425168
90000000625,151399.97492567176
90000000626,51134.36357867032
90000000743,3132.3574940643243
90000000748,690.6940498390052
90000000770,5134.697258701603
90000000771,3768.0313750893893
90000000772,1401.3515408379856
90000000777,1235.6205356663513
90000000787,401.7492407642277
90000000795,1795.3342943337127
90000000796,2014.151262715929
90000000797,4652.7661267129115
90000000799,2406.9165042106647
90000000820,1362.6618506875643
90000000824,1603.3496084594074
90000000843,859.5410400208966
90000000861,994.4554380475602
90000000882,1582.3795977539273
90000000901,1619.6905448128105
90000000906,1501.5478091561092
90000000908,2282.767419736964
100000000009,1741.9905403362418
100000000020,52706.375148649844
100000000021,1331.5302013674195
100000000023,70543.12496323138
100000000024,8980.326250949567
100000000026,11848.981928422749
100000000028,42782.692985521506
100000000029,3094.6991550804782
100000000030,1183.3009340249039
100000000031,1433.7201776292086
100000000032,67875.96228423236
100000000034,904.2937646484081
100000000035,1043.2852470408993
100000000038,36391.16728539985
100000000040,3840.3377224239107
100000000042,6290.555927267615
100000000043,5023.289648867612
100000000044,23659.746029321068
100000000046,24914.193208744036
100000000047,753.6360220548011
100000000049,33707.77163317974
100000000275,985.4458694622664
100000000283,2185.991983790763
100000000286,1684.4339911574423
100000000289,34196.10384066159
100000000290,38866.12890940303
100000000291,602.9023556750059
100000000292,111781.29090619176
100000000293,3348.9361338465847
100000000294,46533.2519594768
100000000295,64286.07270364662
100000000296,10898.466263148206
100000000298,6020.925115437354
100000000299,2655.463005753779
100000000300,56030.05754559959
100000000301,157690.4165562478
100000000303,2997.8575098590013
100000000304,64962.055725256076
100000000305,18138.888472065646
100000000307,3305.7386919626356
100000000308,177106.3408709499
100000000309,59758.50604598892
100000000310,682.7358477809844
100000000311,2248.660504388952
100000000312,1360.5277978843242
100000000313,137270.61369672205
100000000314,7329.552778183075
100000000316,12623.09249354453
100000000317,2865.169298568577
100000000318,8698.894382063445
100000000319,60154.24850143489
100000000320,3234.9681886675426
100000000321,28015.64118693184
100000000322,119983.85408898498
100000000323,64556.26548669863
100000000324,34145.5610251598
100000000325,1906.2327571189985
100000000326,2474.4202277820723
100000000328,64117.919220358955
100000000329,16066.777044620607
100000000330,103137.15972601576
100000000331,1146.3187983918524
100000000332,1176.5529909847714
100000000518,1236.806225071878
100000000524,933.4115053897418
100000000526,2490.2242952666384
100000000528,3045.8010889133657
100000000531,1729.4326378730998
100000000533,3067.1574956683644
100000000534,7055.507378782719
100000000535,768.2081662851868
100000000536,1592.570830356427
100000000539,1177.6675716092802
100000000542,792.5981177078189
100000000543,4024.853344269627
100000000544,855.6675514990523
100000000545,766.9472407070882
100000000588,3588.5145614848975
100000000602,19811.34362524724
100000000606,750.7148603547414
100000000608,12281.787095757609
100000000610,1655.2704066678875
100000000611,752.6407988843554
100000000615,516.5631563569923
100000000616,355.26936932796247
100000000617,599.2120248123085
100000000618,2559.5219315784643
100000000619,879.5120148589232
100000000620,1756.2137511395467
100000000621,10209.129632011074
100000000623,6202.038029342652
100000000624,2212.110255493906
100000000625,2366.558435431826
100000000626,555.0432757483603
100000000629,2979.7923226160246
100000000630,47752.71669566298
100000000631,14570.205252369173
100000000647,1746.922072192749
100000000680,2268.7526404730525
100000000681,2571.3709281963684
100000000682,2735.670413578958
100000000683,2690.168933787015
100000000684,6628.054305268799
100000000685,3847.4590691054013
100000000687,2833.2047118269593
100000000688,2160.2568251876273
100000000689,1122.154759258788
100000000690,6354.233067861058
100000000692,9309.256527735492
100000000696,3845.454098485108
100000000697,8180.363808423361
100000000705,12773.999900268294
100000000706,1005.6754168633344
100000000708,2151.442230881793
100000000710,22986.303596892823
100000000711,7426.9926234447175
100000000712,1371.2290223587597
100000000749,2097.1928298251087
100000000803,909.7276446296247
100000000905,920.6652223984504
100000000945,33978.08163602775
100000000969,732.5626259453811
100000001025,721.7491634705077
110000000006,2424.1555304208546
110000000030,13320.089267196558
110000000032,63499.27984544643
110000000033,6768.373853866116
110000000072,50001.94721024378
110000000073,103843.86161292503
110000000074,33249.678048689086
110000000075,1047.4711117206584
110000000095,7263.480676930086
110000000096,4551.896200773391
110000000097,3678.6378164916973
110000000098,3475.2583109631137
110000000131,3063.6300771544716
110000000161,1883.287908609114
110000000170,3259.2383009253367
110000000173,4890.455681339874
110000000174,12035.098550592667
110000000175,113959.3979285694
110000000210,1191.7892913002752
110000000211,174599.41927549796
110000000214,1686.538359299503
110000000217,3124.7214113274163
110000000218,228656.57455150038
110000000220,1268.163689981023
110000000222,4574.518401061054
110000000223,7099.326177879404
110000000227,136034.5501669714
110000000229,899.0452227135252
110000000230,26829.49394259642
110000000231,319454.0655369438
110000000233,1006.1137153317626
110000000235,1313.8745160490162
110000000239,2143.324741400731
110000000274,55748.010347738455
110000000275,23157.03346142065
110000000277,123013.85406485164
110000000278,67729.14807842107
110000000279,42542.40778524285
110000000280,7565.708559734903
110000000281,6628.065634904189
110000000282,1193.5250352785538
110000000283,1131.2414135569752
110000000285,3382.837066152092
110000000286,1040.2391775544315
110000000288,5102.228344659409
110000000459,9705.77767402907
110000000469,11326.741519413485
110000000473,6948.431422650126
110000000474,6446.302609345037
110000000479,3324.7013055837388
110000000482,1439.7172921596646
110000000489,5530.481875464145
110000000491,1815.5242902694936
110000000495,9002.485908096689
110000000496,52004.152857183464
110000000517,305.4347885846129
110000000522,77760.68913348616
110000000562,1770.5671973437918
120000000009,19259.9492793467
120000000010,74166.70197795809
120000000011,9472.528133978667
120000000012,11320.73603997009
120000000013,268295.01421256777
120000000014,23195.741847282254
120000000015,61935.91004915566
120000000016,2478.864060038155
120000000017,93735.6475622846
120000000018,6227.466456659158
120000000019,9314.429891506768
120000000020,3216.199282117092
120000000021,102588.37103495086
120000000022,4358.275162032787
120000000023,219434.8709076007
120000000024,62422.327853107825
120000000025,19934.141411231634
120000000027,36159.09307469985
120000000028,2051.4066891562084
120000000029,3031.5652865175243
120000000030,3175.4199438543046
120000000031,3343.6918989288697
120000000032,4635.526715455588
120000000033,3091.060728186271
120000000034,4689.078010444833
120000000035,5437.512013656278
120000000036,5001.097843851027
120000000037,5078.017666600031
120000000038,4100.558910456074
120000000039,4040.4751722047595
120000000041,3267.8360364955183
120000000042,4370.36743239271
120000000043,3128.596794819189
120000000044,3778.321600653096
120000000045,4610.016996972276
120000000046,2301.7383411451206
120000000047,4430.261667746708
120000000048,5065.013028493494
120000000049,4043.102446439409
120000000275,102236.25883975383
120000000276,44035.47445817986
120000000277,16809.57200302306
120000000279,9114.52334475679
120000000280,11481.153587179144
120000000281,11113.948699362538
120000000283,6513.094630954892
120000000284,5146.422080317699
120000000286,46995.43582177332
120000000287,1448.0142308264083
120000000288,1809.12752835685
120000000289,10493.481869468767
120000000290,2922.4648290342157
120000000291,2470.7722300872647
120000000292,4692.194166126133
120000000294,3351.2993524512976
120000000295,4956.656200516356
120000000297,311076.0838579508
120000000298,6815.91188134171
120000000421,886.6562292778723
120000000422,1210.6807891976503
120000000423,1723.6166747192176
120000000434,6733.032292032144
120000000439,4443.662801205483
120000000441,69871.92107814876
120000000445,3948.0970898740266
120000000446,2931.9021228532783
130000000409,1630.4165397248091
130000000411,1729.6607944519883
130000000412,27158.276068326606
130000000414,1789.073447551309
130000000415,8859.726637263084
130000000416,10107.929147901361
130000000417,1579.834844288579
130000000419,983.8115263465935
130000000420,2388.26043912802
130000000421,1413.654325112759
130000000425,3418.8339492091054
130000000427,1424.4436846124295
130000000428,5061.492341168013
130000000429,851.6041886885779
130000000433,2481.8490226209133
130000000434,2952.733446146566
130000000436,688.8910521463815
130000000437,8469.035016829024
130000000438,1364.6200442624936
130000000439,576.5434707930083
130000000441,25647.273434170456
130000000442,21726.75163492211
130000000444,13947.78285392863
130000000445,2723.6579362555517
130000000446,2456.863697003113
130000000449,2250.712441751917
130000000451,9478.592263112607
130000000452,1677.2468646964962
130000000454,3662.619731128467
130000000455,1065.8776277058168
130000000457,3046.463223647963
130000000459,2633.615547711249
130000000460,7094.612993253874
130000000465,7170.651765409933
130000000466,1290.0435594916823
130000000467,1198.2495882021979
130000000468,8904.51380857297
130000000469,6561.038770827855
130000000471,781.1938814129462
130000000473,1252.9898035195533
130000000474,859.8313045006618
130000000475,1858.586846498382
130000000476,4331.611101508144
130000000477,4953.243775831438
130000000480,39612.71804583995
130000000483,2458.102944585182
130000000484,1434.8649311374284
130000000488,26448.096849744776
130000000493,1748.4229205494748
130000000494,7958.050024030212
130000000495,8698.635767323867
130000000496,88382.31507288612
130000000498,1267.9012116624272
130000000499,689.7673652242505
130000000500,2432.1231013029774
130000000741,2645.4694705341517
130000000742,884.1021549471186
130000000743,4526.343661419043
130000000744,1167.3332005274776
130000000746,85103.3284293602
130000000748,981.7381521504211
130000000749,694.862667443768
130000000750,132532.7609746938
130000000751,1486.8201544407614
130000000753,17224.402327419913
130000000754,1479.0681145259732
130000000755,2493.9728350544237
130000000757,255.86952073735742
130000000758,799.0476990637428
130000000759,37875.13959838779
130000000760,517.977071810079
130000000761,2519.0111144834004
130000000762,3174.566155214786
130000000764,532.7532313667817
130000000765,9349.482996305956
130000000766,764.3611150545579
130000000767,43514.73489941344
130000000770,3845.0966056066804
130000000772,7823.0617026551345
130000000773,1410.5022726744453
130000000774,2082.214766603887
130000000775,9843.37731873079
130000000777,1097.316343335388
130000000779,1084.1298657880493
130000000780,743.0887985341808
130000000781,6727.134756719822
130000000868,3594.2234808634757
130000000871,1988.6420003391686
130000000875,15229.247318527525
130000000876,2795.9222465131356
130000000878,652.733068179524
130000000879,1636.0106031683017
130000000880,1998.1795432697832
130000000881,4690.734889573238
130000000882,43411.05594417837
130000000883,1342.327451201228
130000000884,1747.6954774497076
130000000885,3839.0169016322175
130000000886,18306.874346273406
130000000888,19019.051818984255
130000000890,860.0449448073961
130000000894,44475.701198531926
130000000896,784.7297913173809
130000000899,1018.6188860299508
130000000900,2017.6816331150615
130000000902,937.6262054596267
130000000903,6264.452367983411
130000000905,7052.48119317988
130000000906,1919.8611660231707
130000000908,1579.5786391123868
130000000910,126649.92178169898
130000000911,1842.6942254456208
130000000912,7221.162155108813
130000000913,17381.806497076184
130000000916,1267.045905963074
130000000917,41270.5272335068
130000000958,155404.25022838416
130000000960,1198658.4583915193
130000000962,456988.5108456666
130000000963,107371.98896012882
130000000964,246836.28379880218
130000000965,134989.6460435487
130000000966,168986.01756119746
130000000967,156619.36675510224
130000000968,2159.1367086911605
130000000970,1398.561900820225
130000000973,132807.2506034727
130000000974,342076.2263403349
130000000975,292866.2151435578
130000000976,62230.92263277802
130000000977,217091.73071880476
130000000978,140281.91628552927
130000000979,27660.960604488184
130000000982,2683.3035428064304
130000000983,125006.26289437561
130000000984,34344.81527931953
130000000985,52341.28411563374
130000000986,40852.5040079443
130000000987,435252.562512759
130000000989,1518.209358730629
130000000991,983.422066255068
130000000992,105305.85228363794
